,epoch,loss,valid_precision,valid_recall,valid_fscore,time
0,1,1.9871817827224731,0.06338028169014084,0.05357142857142857,0.058064516129032254,32.21522498130798
1,2,1.3638261556625366,0.5,0.05357142857142857,0.09677419354838708,31.541440963745117
2,3,0.9413058757781982,0.75,0.05357142857142857,0.09999999999999999,32.60793328285217
